state,district,month,demographic_pressure_index
Mizoram,Kolasib,2025-07,0.897163638067927
Mizoram,Kolasib,2025-08,-0.15995443279808905
Mizoram,Kolasib,2025-09,1.139780900233898
Mizoram,Kolasib,2025-10,-0.4883086221956437
Mizoram,Kolasib,2025-11,0.6198867670211035
Mizoram,Kolasib,2025-12,-0.2466034550002215
Mizoram,Lawngtlai,2025-01,0.5330601355201042
Mizoram,Lawngtlai,2025-02,0.2924463381044155
Mizoram,Lawngtlai,2025-03,-1.0232560259706547
Mizoram,Lawngtlai,2025-04,-0.8324289655322857
Mizoram,Lawngtlai,2025-05,-0.9496034763277754
Mizoram,Lawngtlai,2025-06,-0.46528216503975134
Mizoram,Lawngtlai,2025-07,2.7531110648096995
Mizoram,Lawngtlai,2025-08,0.4497949668869301
Mizoram,Lawngtlai,2025-09,0.503360457536297
Mizoram,Lawngtlai,2025-10,-0.7152544547367959
Mizoram,Lawngtlai,2025-11,-0.468122759240854
Mizoram,Lawngtlai,2025-12,-0.07782511600933192
Mizoram,Lunglei,2025-01,-0.6938430149570167
Mizoram,Lunglei,2025-02,0.7254292981540583
Mizoram,Lunglei,2025-03,0.8410527095945525
Mizoram,Lunglei,2025-04,1.9510374594232969
Mizoram,Lunglei,2025-05,-0.5464282276913777
Mizoram,Lunglei,2025-06,-0.8162161877191972
Mizoram,Lunglei,2025-07,1.4577109039438552
Mizoram,Lunglei,2025-08,-0.3782487201415681
Mizoram,Lunglei,2025-09,-1.2401686963343428
Mizoram,Lunglei,2025-10,-0.9358965609646213
Mizoram,Lunglei,2025-11,0.4363707695528229
Mizoram,Lunglei,2025-12,-0.8007997328604648
Mizoram,Mamit,2025-01,0.05762363346825515
Mizoram,Mamit,2025-02,0.5125470555860566
Mizoram,Mamit,2025-03,2.2048621858642785
Mizoram,Mamit,2025-04,-0.8522232107673482
Mizoram,Mamit,2025-05,-0.03336105095530533
Mizoram,Mamit,2025-06,-1.944039423850072
Mizoram,Mamit,2025-07,-0.488284473073107
Mizoram,Mamit,2025-08,-0.9614048320756207
Mizoram,Mamit,2025-09,0.05762363346825515
Mizoram,Mamit,2025-10,-0.03336105095530533
Mizoram,Mamit,2025-11,0.967470477703858
Mizoram,Mamit,2025-12,0.5125470555860566
Mizoram,Mammit,2025-01,0.07317787641649492
Mizoram,Mammit,2025-02,1.310202152535333
Mizoram,Mammit,2025-03,-0.8278644975466094
Mizoram,Mammit,2025-04,0.8291371562668958
Mizoram,Mammit,2025-05,-1.0951228288068522
Mizoram,Mammit,2025-06,-0.6140578325384152
Mizoram,Mammit,2025-07,-1.656365324453362
Mizoram,Mammit,2025-08,0.8291371562668958
Mizoram,Mammit,2025-09,-0.2933478350261239
Mizoram,Mammit,2025-10,-0.694235331916488
Mizoram,Mammit,2025-11,0.3480721599984588
Mizoram,Mammit,2025-12,1.79126714880377
Mizoram,Saiha,2025-01,-0.409434709039211
Mizoram,Saiha,2025-02,-1.398001854175146
Mizoram,Saiha,2025-03,-1.048550068772558
Mizoram,Saiha,2025-04,0.7763648105520693
Mizoram,Saiha,2025-05,-0.378767480084264
Mizoram,Saiha,2025-06,1.2520075184611474
Mizoram,Saiha,2025-07,0.36867106091571644
Mizoram,Saiha,2025-08,-0.5826143549024404
Mizoram,Saiha,2025-09,0.31431189429753553
Mizoram,Saiha,2025-10,-0.4195368550478991
Mizoram,Saiha,2025-11,-0.7456918547569816
Mizoram,Saiha,2025-12,2.2712418925520295
Mizoram,Saitual,2025-01,-0.8844140871391516
Mizoram,Saitual,2025-02,-0.5240972368232009
Mizoram,Saitual,2025-03,-0.5240972368232009
Mizoram,Saitual,2025-04,-0.5240972368232009
Mizoram,Saitual,2025-05,-0.1637803865072502
Mizoram,Saitual,2025-06,-1.2447309374551023
Mizoram,Saitual,2025-08,2.7187544160203556
Mizoram,Saitual,2025-09,0.19653646380870052
Mizoram,Saitual,2025-10,0.19653646380870052
Mizoram,Saitual,2025-11,0.19653646380870052
Mizoram,Saitual,2025-12,0.5568533141246512
Mizoram,Serchhip,2025-01,-0.1530056912388854
Mizoram,Serchhip,2025-02,-0.7022442899154056
Mizoram,Serchhip,2025-03,-0.4895872047893482
Mizoram,Serchhip,2025-04,0.09454681384804958
Mizoram,Serchhip,2025-05,0.1322328795665914
Mizoram,Serchhip,2025-06,0.25785309862839745
Mizoram,Serchhip,2025-07,-0.7785137086315019
Mizoram,Serchhip,2025-08,-0.5358382854439222
Mizoram,Serchhip,2025-09,-0.4330581062115355
Mizoram,Serchhip,2025-10,-0.3702479966806325
Mizoram,Serchhip,2025-11,3.1471181370499353
Mizoram,Serchhip,2025-12,-0.16925564618174288
Nagaland,Chumukedima,2025-01,0.29741415360825674
Nagaland,Chumukedima,2025-02,2.6324109683865218
Nagaland,Chumukedima,2025-03,-0.271784478469081
Nagaland,Chumukedima,2025-04,0.18199606010210678
Nagaland,Chumukedima,2025-05,-0.34309284881598207
Nagaland,Chumukedima,2025-06,0.38619730245914136
Nagaland,Chumukedima,2025-07,-1.860016363468239
Nagaland,Chumukedima,2025-08,0.045861898530750525
Nagaland,Chumukedima,2025-09,0.18199606010210678
Nagaland,Chumukedima,2025-10,-1.0432113940401007
Nagaland,Chumukedima,2025-11,-0.14472592766914846
Nagaland,Chumukedima,2025-12,-0.06304543072633456
Nagaland,Dimapur,2025-01,-0.5897032520853075
Nagaland,Dimapur,2025-02,-0.30444396553966285
Nagaland,Dimapur,2025-03,0.07900133003746262
Nagaland,Dimapur,2025-04,-0.5660117833049879
Nagaland,Dimapur,2025-05,-0.4460093436133692
Nagaland,Dimapur,2025-06,-0.7645872489851666
Nagaland,Dimapur,2025-07,0.43600858812002835
Nagaland,Dimapur,2025-08,-0.29910980537018084
Nagaland,Dimapur,2025-09,-0.6357958107343533
Nagaland,Dimapur,2025-10,3.00593583564085
Nagaland,Dimapur,2025-11,-0.5602973814149109
Nagaland,Dimapur,2025-12,0.6450128372495975
Nagaland,Kiphire,2025-01,0.6413006800850872
Nagaland,Kiphire,2025-02,-0.06914092154797208
Nagaland,Kiphire,2025-03,-0.5336953277243786
Nagaland,Kiphire,2025-04,1.208383695437146
Nagaland,Kiphire,2025-05,-0.24334882386412443
Nagaland,Kiphire,2025-06,-1.6224947172003314
Nagaland,Kiphire,2025-07,1.4987301992974
Nagaland,Kiphire,2025-08,-1.0314321914848141
Nagaland,Kiphire,2025-09,-0.606281953689442
Nagaland,Kiphire,2025-10,0.9180371915768919
Nagaland,Kiphire,2025-11,-1.223268274392482
Nagaland,Kiphire,2025-12,1.063210443507019
Nagaland,Kohima,2025-01,1.1214223838915895
Nagaland,Kohima,2025-02,1.606121866658111
Nagaland,Kohima,2025-03,0.48758459873537
Nagaland,Kohima,2025-04,-0.923902906024279
Nagaland,Kohima,2025-05,-1.0037984251616177
Nagaland,Kohima,2025-06,-1.1369576237238488
Nagaland,Kohima,2025-07,-0.6309526691873708
Nagaland,Kohima,2025-08,0.7361484360515345
Nagaland,Kohima,2025-09,-0.4818143667976719
Nagaland,Kohima,2025-10,1.606121866658111
Nagaland,Kohima,2025-11,-0.5066707505292886
Nagaland,Kohima,2025-12,-0.8733024105706315
Nagaland,Longleng,2025-01,-0.5240050727215784
Nagaland,Longleng,2025-02,1.2861046422677314
Nagaland,Longleng,2025-03,2.8122755784351887
Nagaland,Longleng,2025-04,-0.38203568331065213
Nagaland,Longleng,2025-05,0.0793648322748582
Nagaland,Longleng,2025-06,-0.7132975919361467
Nagaland,Longleng,2025-07,-0.09809690448879964
Nagaland,Longleng,2025-08,-0.7369591568379679
Nagaland,Longleng,2025-09,-0.6659744621325047
Nagaland,Longleng,2025-10,-0.3465433359579206
Nagaland,Longleng,2025-11,-0.6127359411034073
Nagaland,Longleng,2025-12,-0.09809690448879964
Nagaland,Meluri,2025-01,-0.21173421457798658
Nagaland,Meluri,2025-02,-0.44271699411760823
Nagaland,Meluri,2025-03,-0.9046825531968515
Nagaland,Meluri,2025-04,-0.9046825531968515
Nagaland,Meluri,2025-05,-0.9046825531968515
Nagaland,Meluri,2025-06,-0.44271699411760823
Nagaland,Meluri,2025-07,-0.9046825531968515
Nagaland,Meluri,2025-08,0.01924856496163507
Nagaland,Meluri,2025-09,0.01924856496163507
Nagaland,Meluri,2025-10,1.4051452421993649
Nagaland,Meluri,2025-11,0.9431796831201217
Nagaland,Meluri,2025-12,2.3290763603578513
Nagaland,Mokokchung,2025-01,0.19500117512058573
Nagaland,Mokokchung,2025-02,-0.0651203186288304
Nagaland,Mokokchung,2025-03,-0.8843411225948338
Nagaland,Mokokchung,2025-04,-0.23889442856101287
Nagaland,Mokokchung,2025-05,0.5430890661338086
Nagaland,Mokokchung,2025-06,-0.1892446828661036
Nagaland,Mokokchung,2025-07,-0.6485048305440145
Nagaland,Mokokchung,2025-08,0.07762270024403392
Nagaland,Mokokchung,2025-09,3.037988787303001
Nagaland,Mokokchung,2025-10,-0.5119680298830139
Nagaland,Mokokchung,2025-11,-0.7043607944507875
Nagaland,Mokokchung,2025-12,-0.6112675212728326
Nagaland,Mon,2025-01,1.7643800439068171
Nagaland,Mon,2025-02,0.06586633222050231
Nagaland,Mon,2025-03,0.9182918053713225
Nagaland,Mon,2025-04,0.031223425060432144
Nagaland,Mon,2025-05,0.13751416293792043
Nagaland,Mon,2025-06,-0.3139943560801283
Nagaland,Mon,2025-07,-1.1788557446217431
Nagaland,Mon,2025-08,-1.102544445632777
Nagaland,Mon,2025-09,-1.636723538555539
Nagaland,Mon,2025-10,0.3473702351575771
Nagaland,Mon,2025-11,-0.5282015111368753
Nagaland,Mon,2025-12,1.4956735913724941
Nagaland,Niuland,2025-01,0.17953611164233046
Nagaland,Niuland,2025-02,-0.5254829795066649
Nagaland,Niuland,2025-03,2.193340643275365
Nagaland,Niuland,2025-04,-0.5798594519623055
Nagaland,Niuland,2025-05,-1.0692477040630708
Nagaland,Niuland,2025-06,-0.5798594519623055
Nagaland,Niuland,2025-07,1.540822973807678
Nagaland,Niuland,2025-08,-0.25360061722846183
Nagaland,Niuland,2025-09,-0.09047119986154005
Nagaland,Niuland,2025-10,0.8883053043399907
Nagaland,Niuland,2025-11,-1.2867535938856332
Nagaland,Niuland,2025-12,-0.41673003459538366
Nagaland,Noklak,2025-01,0.31340346301314553
Nagaland,Noklak,2025-02,2.0473980329629247
Nagaland,Noklak,2025-03,2.0473980329629247
Nagaland,Noklak,2025-04,-0.4957940029634179
Nagaland,Noklak,2025-05,-0.9967257676155763
Nagaland,Noklak,2025-06,-0.6113936409600699
Nagaland,Noklak,2025-07,-0.4957940029634179
Nagaland,Noklak,2025-08,-0.26459472697011405
Nagaland,Noklak,2025-09,-0.6345135685594002
Nagaland,Noklak,2025-10,0.42900310100979744
Nagaland,Noklak,2025-11,-0.43799418396509193
Nagaland,Noklak,2025-12,-0.9003927359516997
Nagaland,Peren,2025-01,-0.16622376336107444
Nagaland,Peren,2025-02,-0.5832515435978548
Nagaland,Peren,2025-03,0.3942718340661272
Nagaland,Peren,2025-04,1.5935015448085381
Nagaland,Peren,2025-05,0.04155721325953577
Nagaland,Peren,2025-06,-0.6074376890245924
Nagaland,Peren,2025-07,0.08858582936708137
Nagaland,Peren,2025-08,-0.8519864927838292
Nagaland,Peren,2025-09,0.04155721325953577
Nagaland,Peren,2025-10,-0.6920891980181743
Nagaland,Peren,2025-11,2.2519021703141755
Nagaland,Peren,2025-12,-1.5103871182894666
Nagaland,Phek,2025-01,1.249549521831201
Nagaland,Phek,2025-02,-0.24789411485531632
Nagaland,Phek,2025-03,-0.5358640449873388
Nagaland,Phek,2025-04,-0.4062775764279286
Nagaland,Phek,2025-05,-0.7086460030665523
Nagaland,Phek,2025-06,0.44323371746153784
Nagaland,Phek,2025-07,-0.8814279611457658
Nagaland,Phek,2025-08,2.7469931585177183
Nagaland,Phek,2025-09,-0.32852569529228265
Nagaland,Phek,2025-10,-0.07511215677610278
Nagaland,Phek,2025-11,-0.6510520170401478
Nagaland,Phek,2025-12,-0.6049768282190242
Nagaland,Shamator,2025-02,2.1116303237085696
Nagaland,Shamator,2025-03,-0.2807753931603055
Nagaland,Shamator,2025-04,-0.0814082500878992
Nagaland,Shamator,2025-05,-0.7791932508413212
Nagaland,Shamator,2025-07,1.7128960375637572
Nagaland,Shamator,2025-08,-0.8124211080200554
Nagaland,Shamator,2025-09,-0.0814082500878992
Nagaland,Shamator,2025-10,-0.2807753931603055
Nagaland,Shamator,2025-11,-0.8788768223775243
Nagaland,Shamator,2025-12,-0.6296678935370165
Nagaland,Tseminyu,2025-01,-1.215742224304617
Nagaland,Tseminyu,2025-02,2.1380294289494985
Nagaland,Tseminyu,2025-03,0.4611436023224407
Nagaland,Tseminyu,2025-04,-1.215742224304617
Nagaland,Tseminyu,2025-05,0.4611436023224407
Nagaland,Tseminyu,2025-06,0.4611436023224407
Nagaland,Tseminyu,2025-08,0.04192214566567629
Nagaland,Tseminyu,2025-10,-0.3772993109910881
Nagaland,Tseminyu,2025-11,-1.215742224304617
Nagaland,Tseminyu,2025-12,0.4611436023224407
Nagaland,Tuensang,2025-01,0.13186290287001265
Nagaland,Tuensang,2025-02,0.517551986494332
Nagaland,Tuensang,2025-03,0.6429633767755054
Nagaland,Tuensang,2025-04,-1.1556056895576505
Nagaland,Tuensang,2025-05,-0.5140274192771225
Nagaland,Tuensang,2025-06,-0.7346760307492618
Nagaland,Tuensang,2025-07,-1.0401894927876085
Nagaland,Tuensang,2025-08,-0.5174220132997708
Nagaland,Tuensang,2025-09,0.7419723691027472
Nagaland,Tuensang,2025-10,2.6429450217857933
Nagaland,Tuensang,2025-11,-0.4593367378011221
Nagaland,Tuensang,2025-12,-0.256038273555852
Nagaland,Wokha,2025-01,0.09613755614450094
Nagaland,Wokha,2025-02,-1.17961483123289
Nagaland,Wokha,2025-03,-0.27297452073146594
Nagaland,Wokha,2025-04,-0.672962893011506
Nagaland,Wokha,2025-05,0.3936727664019342
Nagaland,Wokha,2025-06,-0.95739906885509
Nagaland,Wokha,2025-07,-0.8862900248941941
Nagaland,Wokha,2025-08,-0.29964041221680193
Nagaland,Wokha,2025-09,0.07368206857790213
Nagaland,Wokha,2025-10,-0.281863151226578
Nagaland,Wokha,2025-11,2.206953387404783
Nagaland,Wokha,2025-12,1.7802991236394066
Nagaland,Zunheboto,2025-01,0.09825237087840333
Nagaland,Zunheboto,2025-02,-1.112880520624615
Nagaland,Zunheboto,2025-03,-0.31358182390539063
Nagaland,Zunheboto,2025-04,-0.030889497049076654
Nagaland,Zunheboto,2025-05,-0.27478091629766127
Nagaland,Zunheboto,2025-06,-1.408961292523596
Nagaland,Zunheboto,2025-07,1.4324590184424295
Nagaland,Zunheboto,2025-08,-1.2895738844998132
Nagaland,Zunheboto,2025-09,-0.3679030945562119
Nagaland,Zunheboto,2025-10,0.6047063228108706
Nagaland,Zunheboto,2025-11,1.9756717249506401
Nagaland,Zunheboto,2025-12,0.6874815923740262
Odisha,Angul,2025-01,0.3394105580388344
Odisha,Angul,2025-02,-1.1755442997404448
Odisha,Angul,2025-03,-0.28622544497275937
Odisha,Angul,2025-04,-1.1205039050094732
Odisha,Angul,2025-05,0.8908589845179569
Odisha,Angul,2025-06,-0.8651558866900635
Odisha,Angul,2025-07,-1.5040206238061298
Odisha,Angul,2025-08,0.5548623547512523
Odisha,Angul,2025-09,2.002076482064153
Odisha,Angul,2025-10,0.3099005431552488
Odisha,Angul,2025-11,-0.11322508402641161
Odisha,Angul,2025-12,0.9675663217178363
Odisha,Anugal,2025-07,0.0
Odisha,Anugal,2025-08,0.0
Odisha,Anugal,2025-12,0.0
Odisha,Anugul,2025-01,-0.33525237689479154
Odisha,Anugul,2025-02,0.09338506320189198
Odisha,Anugul,2025-03,-1.245756743113237
Odisha,Anugul,2025-04,0.34552473384699994
Odisha,Anugul,2025-05,-0.696652571486113
Odisha,Anugul,2025-06,1.8583627577176478
Odisha,Anugul,2025-07,0.4463806021050431
Odisha,Anugul,2025-08,-0.5873920475398995
Odisha,Anugul,2025-09,2.060074494233734
Odisha,Anugul,2025-10,-0.9992201762602426
Odisha,Anugul,2025-11,-0.3268477212066212
Odisha,Anugul,2025-12,-0.6126060146044103
Odisha,Balangir,2025-01,2.7020948895908345
Odisha,Balangir,2025-02,-1.4598553194984538
Odisha,Balangir,2025-03,-0.6307224298800431
Odisha,Balangir,2025-04,-0.015084920401907953
Odisha,Balangir,2025-05,-0.04644381041673377
Odisha,Balangir,2025-06,0.14086394087374812
Odisha,Balangir,2025-07,-0.521638774287068
Odisha,Balangir,2025-08,-0.34927365083526135
Odisha,Balangir,2025-09,0.8662808056878777
Odisha,Balangir,2025-10,-0.22187600175497815
Odisha,Balangir,2025-11,0.41816025719075073
Odisha,Balangir,2025-12,-0.8825049862687535
Odisha,Baleshwar,2025-01,-0.42903324375374646
Odisha,Baleshwar,2025-02,0.7157140754779485
Odisha,Baleshwar,2025-03,-0.506449396693861
Odisha,Baleshwar,2025-04,-0.8729606521591391
Odisha,Baleshwar,2025-05,0.08913139343721542
Odisha,Baleshwar,2025-06,-0.5294872470373931
Odisha,Baleshwar,2025-07,-1.3401618129720207
Odisha,Baleshwar,2025-08,1.8507851957480008
Odisha,Baleshwar,2025-09,-0.7477549437703793
Odisha,Baleshwar,2025-10,-0.7787149007537815
Odisha,Baleshwar,2025-11,1.6995074454110632
Odisha,Baleshwar,2025-12,0.8494240870660809
Odisha,Baleswar,2025-01,2.6198964712204433
Odisha,Baleswar,2025-02,-0.23699519233240637
Odisha,Baleswar,2025-03,-0.4769376138921998
Odisha,Baleswar,2025-04,0.1620010198453436
Odisha,Baleswar,2025-05,-0.7758774128841546
Odisha,Baleswar,2025-06,-1.435577342370615
Odisha,Baleswar,2025-07,-0.8317314659546564
Odisha,Baleswar,2025-08,0.6273591485310919
Odisha,Baleswar,2025-09,0.8247821606362801
Odisha,Baleswar,2025-10,0.20555809106894923
Odisha,Baleswar,2025-11,-0.09366005038016778
Odisha,Baleswar,2025-12,-0.5888178134879006
Odisha,Bargarh,2025-01,2.61071403215037
Odisha,Bargarh,2025-02,-0.28235646992629143
Odisha,Bargarh,2025-03,-0.3450922810193249
Odisha,Bargarh,2025-04,-0.5065068863783766
Odisha,Bargarh,2025-05,0.6797180568826463
Odisha,Bargarh,2025-06,-0.24167392767051385
Odisha,Bargarh,2025-07,-1.7527265121977373
Odisha,Bargarh,2025-08,0.0967361086630341
Odisha,Bargarh,2025-09,0.6479771280959482
Odisha,Bargarh,2025-10,-0.6006224310366093
Odisha,Bargarh,2025-11,-0.5400355491628719
Odisha,Bargarh,2025-12,0.23386873159972285
Odisha,Baudh,2025-01,-0.28061168984085677
Odisha,Baudh,2025-02,2.086389007728882
Odisha,Baudh,2025-03,-0.3228795594403164
Odisha,Baudh,2025-04,1.9173175293310434
Odisha,Baudh,2025-05,-0.28061168984085677
Odisha,Baudh,2025-06,0.22660274535265865
Odisha,Baudh,2025-07,-1.5204691980916722
Odisha,Baudh,2025-08,0.17024558588671238
Odisha,Baudh,2025-09,-0.6187546466365337
Odisha,Baudh,2025-10,-0.8300939946338318
Odisha,Baudh,2025-11,-0.49195103783815486
Odisha,Baudh,2025-12,-0.055183051977072045
Odisha,Bhadrak,2025-01,1.5335436473894855
Odisha,Bhadrak,2025-02,1.9267570455944778
Odisha,Bhadrak,2025-03,-1.4679332743337854
Odisha,Bhadrak,2025-04,0.3176061769954935
Odisha,Bhadrak,2025-05,1.0545864595895562
Odisha,Bhadrak,2025-06,-0.23922336985335235
Odisha,Bhadrak,2025-07,-0.08922773561815939
Odisha,Bhadrak,2025-08,-0.40461545652853187
Odisha,Bhadrak,2025-09,-0.7634251935968294
Odisha,Bhadrak,2025-10,-0.17761337797511886
Odisha,Bhadrak,2025-11,-1.229855099107298
Odisha,Bhadrak,2025-12,-0.46059982255593657
Odisha,Bhadrak(R),2025-01,0.0
Odisha,Boudh,2025-01,2.4212119721493806
Odisha,Boudh,2025-02,-0.04430672677652134
Odisha,Boudh,2025-03,-0.49910900245188694
Odisha,Boudh,2025-04,-0.2273257511931672
Odisha,Boudh,2025-05,-0.47989200488813916
Odisha,Boudh,2025-06,0.15890750033437545
Odisha,Boudh,2025-07,-1.9936001206787382
Odisha,Boudh,2025-08,0.7939204050517181
Odisha,Boudh,2025-09,0.07489435956092895
Odisha,Boudh,2025-10,-0.6156376047001447
Odisha,Boudh,2025-11,-0.2973305280325344
Odisha,Boudh,2025-12,0.7082675016247274
Odisha,Cuttack,2025-01,2.0781200807326665
Odisha,Cuttack,2025-02,-0.7743980087098778
Odisha,Cuttack,2025-03,-1.090940457114306
Odisha,Cuttack,2025-04,0.9288866340223895
Odisha,Cuttack,2025-05,1.225929964088511
Odisha,Cuttack,2025-06,0.9697831921223584
Odisha,Cuttack,2025-07,-0.2892345169555849
Odisha,Cuttack,2025-08,-0.4973907608840171
Odisha,Cuttack,2025-09,-0.29601850354863346
Odisha,Cuttack,2025-10,-0.20064065640020237
Odisha,Cuttack,2025-11,-1.1185471236285753
Odisha,Cuttack,2025-12,-0.9355498437247314
Odisha,Debagarh,2025-01,0.1847520263752254
Odisha,Debagarh,2025-02,-0.8976488843398334
Odisha,Debagarh,2025-03,-0.16339412162191772
Odisha,Debagarh,2025-04,-1.0125257702930925
Odisha,Debagarh,2025-05,2.089150150444908
Odisha,Debagarh,2025-06,-0.150949125643648
Odisha,Debagarh,2025-07,-1.0532113340682054
Odisha,Debagarh,2025-08,-0.2168343984697821
Odisha,Debagarh,2025-09,-0.6902322847020043
Odisha,Debagarh,2025-10,0.10360761027550605
Odisha,Debagarh,2025-11,-0.20186047282747896
Odisha,Debagarh,2025-12,2.0091466048703173
Odisha,Dhenkanal,2025-01,-0.03888629280054706
Odisha,Dhenkanal,2025-02,0.05080755489044561
Odisha,Dhenkanal,2025-03,0.17844843324226703
Odisha,Dhenkanal,2025-04,1.5574238003476444
Odisha,Dhenkanal,2025-05,-1.5170002893926797
Odisha,Dhenkanal,2025-06,0.034091517127464985
Odisha,Dhenkanal,2025-07,-2.0255436932384936
Odisha,Dhenkanal,2025-08,0.031361072212714086
Odisha,Dhenkanal,2025-09,1.169845677339129
Odisha,Dhenkanal,2025-10,0.9267743671088323
Odisha,Dhenkanal,2025-11,-0.8306908004052173
Odisha,Dhenkanal,2025-12,0.4633686535684402
Odisha,Gajapati,2025-01,2.273488177198181
Odisha,Gajapati,2025-02,-1.455736775364375
Odisha,Gajapati,2025-03,-0.8583909954720947
Odisha,Gajapati,2025-04,0.0017793924636142291
Odisha,Gajapati,2025-05,1.4226937674713356
Odisha,Gajapati,2025-06,-0.5703819230765795
Odisha,Gajapati,2025-07,-0.26332287358060724
Odisha,Gajapati,2025-08,0.6843755137908529
Odisha,Gajapati,2025-09,0.2981198236149573
Odisha,Gajapati,2025-10,-0.6779707059746144
Odisha,Gajapati,2025-11,-0.7226083281285574
Odisha,Gajapati,2025-12,-0.1320450729421276
Odisha,Ganjam,2025-01,2.6268559500704094
Odisha,Ganjam,2025-02,-0.521010526421636
Odisha,Ganjam,2025-03,-0.20968565676290304
Odisha,Ganjam,2025-04,0.9437698473218112
Odisha,Ganjam,2025-05,0.9565725820466389
Odisha,Ganjam,2025-06,-0.9330190676392973
Odisha,Ganjam,2025-07,-0.7291208233889993
Odisha,Ganjam,2025-08,0.1609252946810174
Odisha,Ganjam,2025-09,-0.20298015441969355
Odisha,Ganjam,2025-10,-0.6566517610992428
Odisha,Ganjam,2025-11,-0.8718831313412032
Odisha,Ganjam,2025-12,-0.5637725530469042
Odisha,Jagatsinghapur,2025-01,2.9367962171386788
Odisha,Jagatsinghapur,2025-02,0.7824041220222078
Odisha,Jagatsinghapur,2025-03,-0.4336092373733306
Odisha,Jagatsinghapur,2025-04,-0.24442392388993628
Odisha,Jagatsinghapur,2025-05,0.5613439413195284
Odisha,Jagatsinghapur,2025-06,-0.2785232742255424
Odisha,Jagatsinghapur,2025-07,-0.9104343119133528
Odisha,Jagatsinghapur,2025-08,-0.26405047303978946
Odisha,Jagatsinghapur,2025-09,-0.4315556429177645
Odisha,Jagatsinghapur,2025-10,-0.5388706217529207
Odisha,Jagatsinghapur,2025-11,-0.4278840649517524
Odisha,Jagatsinghapur,2025-12,-0.7511927304160249
Odisha,Jagatsinghpur,2025-01,0.4022737848692516
Odisha,Jagatsinghpur,2025-02,0.015221383117330048
Odisha,Jagatsinghpur,2025-03,-1.110207908130565
Odisha,Jagatsinghpur,2025-04,2.724588195380781
Odisha,Jagatsinghpur,2025-05,0.9084192333140721
Odisha,Jagatsinghpur,2025-06,-0.09394724301782724
Odisha,Jagatsinghpur,2025-07,-0.8839311194140569
Odisha,Jagatsinghpur,2025-08,-0.595130481183777
Odisha,Jagatsinghpur,2025-09,0.4022737848692516
Odisha,Jagatsinghpur,2025-10,-0.5240054671866291
Odisha,Jagatsinghpur,2025-11,-0.635537050597439
Odisha,Jagatsinghpur,2025-12,-0.6100171120203894
Odisha,Jajapur,2025-01,0.5476383254665643
Odisha,Jajapur,2025-02,2.2022211176411703
Odisha,Jajapur,2025-03,-1.0155612588581473
Odisha,Jajapur,2025-04,1.3470920801103106
Odisha,Jajapur,2025-05,0.3525914387400238
Odisha,Jajapur,2025-06,-0.06737809903909395
Odisha,Jajapur,2025-07,-1.7664194934882975
Odisha,Jajapur,2025-08,-0.6323877417995302
Odisha,Jajapur,2025-09,0.045361162930843794
Odisha,Jajapur,2025-10,-0.28932828122735044
Odisha,Jajapur,2025-11,-0.3005499889245575
Odisha,Jajapur,2025-12,-0.4232792615519375
Odisha,Jajpur,2025-01,-0.02351657591339228
Odisha,Jajpur,2025-02,2.1268675906151273
Odisha,Jajpur,2025-03,-1.06923598804062
Odisha,Jajpur,2025-04,0.3104652466706571
Odisha,Jajpur,2025-05,0.9398010937642928
Odisha,Jajpur,2025-06,-1.6171939719274695
Odisha,Jajpur,2025-07,0.5050756950670522
Odisha,Jajpur,2025-08,-1.272640667462737
Odisha,Jajpur,2025-09,0.8233567905418177
Odisha,Jajpur,2025-10,-0.32582802263999
Odisha,Jajpur,2025-11,-0.19788452410295515
Odisha,Jajpur,2025-12,-0.19926666657178474
Odisha,Jharsuguda,2025-01,1.6208317702013266
Odisha,Jharsuguda,2025-02,1.0766756418547823
Odisha,Jharsuguda,2025-03,7.991705272119984e-05
Odisha,Jharsuguda,2025-04,-0.3736203050078362
Odisha,Jharsuguda,2025-05,-0.8698042118909182
Odisha,Jharsuguda,2025-06,-0.15755865950566375
Odisha,Jharsuguda,2025-07,-1.9873972807784634
Odisha,Jharsuguda,2025-08,-0.7798161985519207
Odisha,Jharsuguda,2025-09,-0.061957273961284115
Odisha,Jharsuguda,2025-10,1.6060502077385967
Odisha,Jharsuguda,2025-11,0.2361011099330734
Odisha,Jharsuguda,2025-12,-0.3095847170844161
Odisha,Kalahandi,2025-01,2.7802470232616776
Odisha,Kalahandi,2025-02,-0.5771274515277047
Odisha,Kalahandi,2025-03,-0.10663531455936946
Odisha,Kalahandi,2025-04,1.0721991105945263
Odisha,Kalahandi,2025-05,-0.44069985228727326
Odisha,Kalahandi,2025-06,-0.09421200094533548
Odisha,Kalahandi,2025-07,-0.7906940204321188
Odisha,Kalahandi,2025-08,-0.04429919655033125
Odisha,Kalahandi,2025-09,0.0954169152931508
Odisha,Kalahandi,2025-10,-0.08467115136332504
Odisha,Kalahandi,2025-11,-1.2871453803112463
Odisha,Kalahandi,2025-12,-0.522378681172652
Odisha,Kandhamal,2025-01,1.0865020096285043
Odisha,Kandhamal,2025-02,-0.1500395953439205
Odisha,Kandhamal,2025-03,0.37927254555060136
Odisha,Kandhamal,2025-04,0.09625211190813565
Odisha,Kandhamal,2025-05,-0.0927033550513453
Odisha,Kandhamal,2025-06,-0.5303922888976862
